gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
4129059302		http://www.tropicos.org/Specimen/103327616		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103327616	103327616	Martial 954	Martial		5											PRESENT																		3539717	2020-08-10T00:00:00				2020	8	10												AFRICA				MG	Antsiranana	SAVA		District SAMBAVA, Commune Anjangoveratra, Fokontany Antsahavola, AP Makirovana-Tsihomanaomby, Bloc Tsihomanaomby. Herbier conservé en alcool. Guide local Berthon.									-14.108861	50.050361																																				Martial		2020-01-01T00:00:00				40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:59:08.881Z	147.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:59:08.881Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
4129058314		http://www.tropicos.org/Specimen/103328297		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103328297	103328297	Martial 1043	Martial		5											PRESENT																		3539721	2020-11-06T00:00:00				2020	11	6												AFRICA				MG	Antsiranana	SAVA		District de Sambava, commune rurale d'Anjangoveratra, Antanandava, Belalogno, Makirovana. Plantes préservées en alcool.									-14.171278	49.95875																																				Martial		2020-01-01T00:00:00				40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:07.676Z	432.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:07.676Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
4129049315		http://www.tropicos.org/Specimen/103328295		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103328295	103328295	Martial 1043	Martial		5											PRESENT																		3539721	2020-11-06T00:00:00				2020	11	6												AFRICA				MG	Antsiranana	SAVA		District de Sambava, commune rurale d'Anjangoveratra, Antanandava, Belalogno, Makirovana. Plantes préservées en alcool.									-14.171278	49.95875																																				Martial		2020-01-01T00:00:00				40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:07.698Z	432.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:07.698Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
4129049302		http://www.tropicos.org/Specimen/103327618		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103327618	103327618	Martial 954	Martial		5											PRESENT																		3539717	2020-08-10T00:00:00				2020	8	10												AFRICA				MG	Antsiranana	SAVA		District SAMBAVA, Commune Anjangoveratra, Fokontany Antsahavola, AP Makirovana-Tsihomanaomby, Bloc Tsihomanaomby. Herbier conservé en alcool. Guide local Berthon.									-14.108861	50.050361																																				Martial		2020-01-01T00:00:00				40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:07.693Z	147.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:07.693Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.2_1	Sava	MDG.2.2.3_1	Sambava	NE	
4126264371		http://www.tropicos.org/Specimen/103326286		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103326286	103326286	Randrianasolo 1765	Armand Randrianasolo		1765											PRESENT																		2587834	2023-05-09T00:00:00				2023	5	9												AFRICA				MG	Toamasina	Atsinanana		District of Vatomandry, Commune of Ambalabe, Fokontany Ambinanindrano II. Vohibe forest, west of Foara Toby									-19.159444	48.58																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2023-11-15T12:13:03.299Z	635.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T12:13:03.299Z	2023-11-15T10:00:41.468Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NE	
4126236438		http://www.tropicos.org/Specimen/103326284		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103326284	103326284	Randrianasolo 1765	Armand Randrianasolo		1765											PRESENT																		2587834	2023-05-09T00:00:00				2023	5	9												AFRICA				MG	Toamasina	Atsinanana		District of Vatomandry, Commune of Ambalabe, Fokontany Ambinanindrano II. Vohibe forest, west of Foara Toby									-19.159444	48.58																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:07.667Z	635.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:07.667Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NE	
4126230420		http://www.tropicos.org/Specimen/103326285		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103326285	103326285	Randrianasolo 1765	Armand Randrianasolo		1765											PRESENT																		2587834	2023-05-09T00:00:00				2023	5	9												AFRICA				MG	Toamasina	Atsinanana		District of Vatomandry, Commune of Ambalabe, Fokontany Ambinanindrano II. Vohibe forest, west of Foara Toby									-19.159444	48.58																																										40011705								Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICNafp	ACCEPTED	Legitimate		e053ff53-c156-4e2e-b9b5-4462e9625424	US	2023-11-15T06:58:07.683Z	635.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION		true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea L.		EML	2023-11-15T06:58:07.683Z	2023-11-15T05:40:24.424Z	true			MDG	Madagascar	MDG.5_1	Toamasina	MDG.5.1_1	Alaotra-Mangoro	MDG.5.1.5_1	Moramanga	NE	
4073165233				CC_BY_4_0	2022-07-12T00:00:00Z		http://www.botanicalcollections.be/specimen/BR0000027661314V	Meise Botanic Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15605	gbif:ih:irn:124997		MeiseBG	BR	Meise Botanic Garden Herbarium		PRESERVED_SPECIMEN				http://www.botanicalcollections.be/specimen/BR0000027661314V	BR0000027661314V	2830	Razafimandimbison S.													PRESENT	HerbariumSheet																		2020-01-29T00:00:00				2020	1	29	2020-01-29											AFRICA				MG				Diana Region, Antsiranana II District, Montagne des Français New Protected Area									-12.336711	49.353747																																																		Coffea boiviniana (Baill.) Drake								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			boiviniana			SPECIES			ICBN	ACCEPTED			b740eaa0-0679-41dc-acb7-990d562dfa37	BE	2023-09-07T10:52:04.615Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES	StillImage;InteractiveResource	true	false	2895327	2895327	6	7707728	220	412	8798	2895315		2895327	Coffea boiviniana	Coffea boiviniana (Baill.) Drake	Coffea boiviniana (Baill.) Drake		EML	2023-09-07T10:52:04.615Z	2023-06-02T19:19:47.623Z	true			MDG	Madagascar	MDG.2_1	Antsiranana	MDG.2.1_1	Diana	MDG.2.1.3_1	Antsiranana Rural	NT	
4072671787				CC_BY_4_0	2022-10-26T00:00:00Z		http://www.botanicalcollections.be/specimen/BR0000025953145V	Meise Botanic Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15605	gbif:ih:irn:124997		MeiseBG	BR	Meise Botanic Garden Herbarium		PRESERVED_SPECIMEN				http://www.botanicalcollections.be/specimen/BR0000025953145V	BR0000025953145V	RFB319	Bolliger R.F., Hanitrarivo R.M. & Rakotozafy B.F.L.													PRESENT	HerbariumSheet																		2012-03-22T00:00:00				2012	3	22												AFRICA				MG				Province de Majunga / Mahajanga. Banka, partie sud; Andoloposa.									-18.015555	44.503055																																																		Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS			ICBN	ACCEPTED			b740eaa0-0679-41dc-acb7-990d562dfa37	BE	2023-09-07T10:52:03.402Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES	InteractiveResource;StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea sp.		EML	2023-09-07T10:52:03.402Z	2023-06-02T19:19:47.623Z	true			MDG	Madagascar	MDG.4_1	Mahajanga	MDG.4.3_1	Melaky	MDG.4.3.4_1	Maintirano	NE	
4072396496				CC_BY_4_0	2022-08-24T00:00:00Z		http://www.botanicalcollections.be/specimen/BR0000025347630V	Meise Botanic Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15605	gbif:ih:irn:124997		MeiseBG	BR	Meise Botanic Garden Herbarium		PRESERVED_SPECIMEN				http://www.botanicalcollections.be/specimen/BR0000025347630V	BR0000025347630V	1942	Sylvain Razafimbandimbison, Hanta Razafindraibe & Ulf Swenson													PRESENT	HerbariumSheet																		2018-01-24T00:00:00				2018	1	24		Dry deciduous forest										AFRICA				MG				Zombitsy-Vohibasia National Park; piste Velomihanto								Description: Shrub 1 m tall; young fruits green	-22.888583	44.690055																																																		Coffea humbertii J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			humbertii			SPECIES			ICBN	ACCEPTED			b740eaa0-0679-41dc-acb7-990d562dfa37	BE	2023-09-07T10:52:11.883Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES	InteractiveResource;StillImage	true	false	2895557	2895557	6	7707728	220	412	8798	2895315		2895557	Coffea humbertii	Coffea humbertii J.-F.Leroy	Coffea humbertii J.-F.Leroy		EML	2023-09-07T10:52:11.883Z	2023-06-02T19:19:47.623Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.7_1	Sakaraha	LC	
4072353488				CC_BY_4_0	2022-08-24T00:00:00Z		http://www.botanicalcollections.be/specimen/BR0000025347418V	Meise Botanic Garden	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:15605	gbif:ih:irn:124997		MeiseBG	BR	Meise Botanic Garden Herbarium		PRESERVED_SPECIMEN				http://www.botanicalcollections.be/specimen/BR0000025347418V	BR0000025347418V	180	K. Kainulainen, S. Razafimandimbison, H. Razafindraibe, N. Wikström													PRESENT	HerbariumSheet																		2011-03-19T00:00:00				2011	3	19		Dry deciduous forest on sand.										AFRICA				MG				Marofandilia Commune. Kirindy Special Reserve								Description: Tree ca. 3 m. Flower buds only	-20.076667	44.676033																																																		Coffea grevei Drake ex A.Chev.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			grevei			SPECIES			ICBN	ACCEPTED			b740eaa0-0679-41dc-acb7-990d562dfa37	BE	2023-09-07T10:52:02.391Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES	StillImage;InteractiveResource	true	false	2895456	2895456	6	7707728	220	412	8798	2895315		2895456	Coffea grevei	Coffea grevei Drake ex A.Chev.	Coffea grevei Drake ex A.Chev.		EML	2023-09-07T10:52:02.391Z	2023-06-02T19:19:47.623Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.4_1	Menabe	MDG.6.4.5_1	Morondava	LC	
4067873341				CC_BY_4_0						http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00810216	P00810216		Etono, M.-A.;Ramon, L.;Madjid, H.A.													PRESENT	hb																	53	2020-01-14T00:00:00				2020	1	14							Arbuste, feuille simple opposée, stipule, poilu des 2 cotés, fruit poilu, allongé					AFRICA				MG	atsimo-andrefana	Mahaleotse											-23.5318	44.1366																																				Ramon														Coffea humbertii J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			humbertii			SPECIES				ACCEPTED			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2023-11-15T22:42:08.868Z	60.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID		true	false	2895557	2895557	6	7707728	220	412	8798	2895315		2895557	Coffea humbertii	Coffea humbertii J.-F.Leroy	Coffea humbertii J.-F.Leroy		EML	2023-11-15T22:42:08.868Z	2023-11-15T21:45:15.942Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.9_1	Toliary	LC	
4067859396				CC_BY_4_0						http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00811364	P00811364		Ramon, L.;Nesy, E.													PRESENT	hb																	1511	2021-02-11T00:00:00				2021	2	11							Buisson aux feuilles molles et glabres, pétioles très courts, gros fruit.					AFRICA				MG	atsimo-andrefana	Ranomay											-23.57016	44.34978																																				Ramon														Coffea L.								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea						GENUS				ACCEPTED			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2023-11-15T22:41:09.750Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID	StillImage	true	false	2895315	2895315	6	7707728	220	412	8798	2895315				Coffea L.	Coffea sp.		EML	2023-11-15T22:41:09.750Z	2023-11-15T21:45:15.942Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.5_1	Betioky-Sud	NE	
4067849344				CC_BY_4_0						http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/p/p00810215	P00810215		Etono, M.-A.;Ramon, L.;Madjid, H.A.													PRESENT	hb																	52	2020-01-14T00:00:00				2020	1	14							Arbre, feuille simple opposée, poilu des 2 cotés, stipule présente, fruit vert allongé					AFRICA				MG	atsimo-andrefana	Mahaleotse											-23.5318	44.1366																																				Ramon														Coffea humbertii J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			humbertii			SPECIES				ACCEPTED			b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2023-11-15T22:42:04.174Z	60.0					GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID		true	false	2895557	2895557	6	7707728	220	412	8798	2895315		2895557	Coffea humbertii	Coffea humbertii J.-F.Leroy	Coffea humbertii J.-F.Leroy		EML	2023-11-15T22:42:04.174Z	2023-11-15T21:45:15.942Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.9_1	Toliary	LC	
4067148672				CC_BY_NC_4_0	2023-09-25T06:39:41Z		https://www.inaturalist.org/observations/141973642	Andry.A.R					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141973642	141973642		Andry.A.R													PRESENT																			2022-10-30T12:30:56	12:30:56+03:00			2022	10	30	2022-10-30 12:30:56 PM GMT+03:00											AFRICA				MG	Mahajanga				Sofia, MG-MA, MG								-14.184007	48.964203																																342730849				Franck Rakotonasolo		2023-03-20T07:42:06				466916								Coffea tricalysioides J.-F.Leroy								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			tricalysioides			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-11-15T16:39:42.931Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2895436	2895436	6	7707728	220	412	8798	2895315		2895436	Coffea tricalysioides	Coffea tricalysioides J.-F.Leroy	Coffea tricalysioides		DWC_ARCHIVE	2023-11-15T16:39:42.931Z	2023-11-14T14:42:11.117Z	true			MDG	Madagascar	MDG.4_1	Mahajanga	MDG.4.4_1	Sofia	MDG.4.4.3_1	Bealanana	LC	
4062269436		http://www.tropicos.org/Specimen/103284196		CC_BY_4_0				Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PRESERVED_SPECIMEN				urn:catalog:MO:Tropicos:103284196	103284196	Andriamihajarivo 2550	Tefy Andriamihajarivo		4											PRESENT																		2749782	2022-12-17T00:00:00				2022	12	17												AFRICA				MG	Toliara	Atsimo-Andrefana		District de Sakaraha, Commune de Mahaboboka, Fokotany de Marotsiraka Betsileo, Village le plus proche Berobotsy. Collectés avec Miandry Fagnarea, Nesy, Martin (Guides).									-22.853611	44.272222																																				Andriamihajarivo, T.		2023-01-01T00:00:00				27906314								Coffea perrieri Drake ex Jum. & H.Perrier								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea	Coffea			perrieri			SPECIES			ICNafp	ACCEPTED	No opinion		7bd65a7a-f762-11e1-a439-00145eb45e9a	US	2023-11-15T12:12:46.716Z	416.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	2895320	2895320	6	7707728	220	412	8798	2895315		2895320	Coffea perrieri	Coffea perrieri Drake ex Jum. & H.Perrier	Coffea perrieri Drake ex Jum. & H. Perrier		EML	2023-11-15T12:12:46.716Z	2023-11-15T10:00:41.468Z	true			MDG	Madagascar	MDG.6_1	Toliary	MDG.6.3_1	Atsimo-Andrefana	MDG.6.3.7_1	Sakaraha	LC	
