gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3946822904		http://www.tropicos.org/Specimen/101387229		http://creativecommons.org/licenses/by/4.0/legalcode	2022-08-08 03:46:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101387229	101387229	Razakamalala 9345	Richard Razakamalala		3																																			2022	6	11												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District de Beroroha, commune d'Antanamary, fokontany Tsivoko, Forêt de Menapanda (Makay). Collectés avec Zafimahefa Brunot, Mahereza.		575.00000000											-21.1941666	45.3613889																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
3946818877		http://www.tropicos.org/Specimen/101355240		http://creativecommons.org/licenses/by/4.0/legalcode	2022-04-08 04:42:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101355240	101355240	Randriamahazomanana 545	D.G. Randriamahazomanana|Désiré Ravelonarivo|Casmir Z. Rakotonirina		5																																			2022	2	17												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava, Commune de Bemanevika, Fokontany d' Antsakajoy, foret de basse altitude d' Anjombavolo. Avec guide local Belalahy Zerimisy Herbier conservé en alcool.			73.00000000										-14.1747223	50.0858333																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
3946812930		http://www.tropicos.org/Specimen/101387251		http://creativecommons.org/licenses/by/4.0/legalcode	2022-08-08 06:14:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		TAN	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101387251	101387251	Razakamalala 9352	Richard Razakamalala		2																																			2022	6	12												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District de Beroroha, commune d'Antanamary, fokontany Tsivoko, Forêt de Menapanda (Makay). Collectés avec Zafimahefa Brunot, Mahereza.		618.00000000											-21.1886111	45.3655556																																														27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
3946808750		http://www.tropicos.org/Specimen/101374973		http://creativecommons.org/licenses/by/4.0/legalcode	2022-06-21 12:56:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101374973	101374973	Rakotonasolo 2628	Franck Rakotonasolo|Rakotoarinivo, Mijoro|J. Razanatsoa|Romer Rabarijaona|Guy Onjalalaina		1																																			2015	8	1												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Mananara, Antanambe, Andranolave, West of Antanambe, Mananara Ntional Park.		295.00000000											-16.4525000	49.7866666																																								Rakotonasolo, F.		2015				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
3946793232		http://www.tropicos.org/Specimen/101354751		http://creativecommons.org/licenses/by/4.0/legalcode	2023-01-11 05:46:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101354751	101354751	Randriamahazomanana 483	D.G. Randriamahazomanana|Chris Birkinshaw|Désiré Ravelonarivo|Casmir Z. Rakotonirina		5																																			2022	2	13												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava, Commune de Bemanevika, Fokontany d' Antsahakajohy, foret de basse altitude d' Anjombavolo .Avec guide local Belalahy Gerard Herbier conservé en alcool.		65.00000000											-14.1866666	50.0747223																																														50177422								Coffea leroyi A.P. Davis								Plantae				Rubiaceae		Coffea				leroyi					A.P. Davis		ICNafp		No opinion	
3946782597		http://www.tropicos.org/Specimen/101326619		http://creativecommons.org/licenses/by/4.0/legalcode	2021-12-08 01:52:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101326619	101326619	Rakotonirina 855	Casmir Z. Rakotonirina|Martial|Désiré Ravelonarivo		5																																			2021	11	14												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava; Commune de Bemanevika, Fokontany d' Antsahakajohy, foret de basse altitude d'Anketrabe , avec un guide guide local Belalahy Zerimisy. Herbier conservé en alcool.		219.00000000											-14.1800000	50.0647222																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
3946770628		http://www.tropicos.org/Specimen/101314722		http://creativecommons.org/licenses/by/4.0/legalcode	2021-10-25 06:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		G	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101314722	101314722	Bardot-Vaucoulon 1973	M. Bardot-Vaucoulon|Charles Rakotovao|Catherine Reeb		5																																			2016	10	30												Africa & Madagascar				Madagascar	MG	Mahajanga	Boeny		Parc Nationale de Namoroka													-16.4015560	45.2978610																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
3946768945		http://www.tropicos.org/Specimen/101372714		http://creativecommons.org/licenses/by/4.0/legalcode	2022-06-13 11:46:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		K	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101372714	101372714	Rakotonasolo 2292	Franck Rakotonasolo|M. Rakotoarinivo|Landy Rajaovelona|Linah Rabarivola|Herson Andrianirina|Romer N. Rabarijaona|Guy Onjalalaina		1																																			2013	11	2												Africa & Madagascar				Madagascar	MG	Fianarantsoa			Fianarantsoa, Fandriana, Ambodivoara, Road to Diavolana													-20.3083333	47.7033333																																								Rakotonasolo F.		2013				27907247								Coffea tricalysioides J.-F. Leroy								Plantae				Rubiaceae		Coffea				tricalysioides					J.-F. Leroy		ICNafp		No opinion	
3946766632		http://www.tropicos.org/Specimen/101326172		http://creativecommons.org/licenses/by/4.0/legalcode	2021-12-07 01:17:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101326172	101326172	Ravelonarivo 5066	Désiré Ravelonarivo|Casmir Z. Rakotonirina|Martial		3																																			2021	11	17												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District de Sambava; Commune de Bemanevika, Fokontany d' Antsahakajohy, foret de basse altitude d'Anjombavolo , avec un guide guide local Belalahy Zerimisy. Herbier conservé en alcool.		137.00000000											-14.1769445	50.0855555																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
3946765069		http://www.tropicos.org/Specimen/101324980		http://creativecommons.org/licenses/by/4.0/legalcode	2021-12-06 06:28:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101324980	101324980	Antilahimena 8902	P. Antilahimena		5																																			2018	9	19												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District Antalaha, Commune Ambinanifaho, Fokontany Ambinanifaho. Antanambaovao. Ampanjavana, Vanilla plantation. Collected with Bevao Jeanchrysostome (guide), Thorien Rabemanantsoa, Soazafy Marie Rolande, Kristina Osen (Diversty Turn).		34.00000000											-14.6219445	50.1333333																																								Antilahimena		2018				27900017								Coffea canephora Pierre ex A. Froehner								Plantae				Rubiaceae		Coffea				canephora					Pierre ex A. Froehner		ICNafp		Legitimate	
3925380663				http://creativecommons.org/licenses/by-nc/4.0/	2022-10-06T11:06:06Z		https://www.inaturalist.org/observations/136676808	Andry.A.R					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/136676808	136676808		Andry.A.R																																	2022-09-12T10:09:13+03:00	10:09:13+03:00						2022-09-12 10:09:13 AM GMT+03:00																MG	Mahajanga				Betsiboka, MG-MA, MG												-17.0526351929	45.9899864197	EPSG:4326																																			303283048				Franck Rakotonasolo		2022-10-05T12:40:57Z				451985								Coffea perrieri								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3923582765				http://creativecommons.org/licenses/by-nc/4.0/	2022-10-03T12:48:46Z		https://www.inaturalist.org/observations/136677768	Andry.A.R					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/136677768	136677768		Andry.A.R																																	2022-09-13T10:25:51+03:00	10:25:51+03:00						2022-09-13 10:25:51 AM GMT+03:00																MG	Mahajanga				Betsiboka, MG-MA, MG												-17.0679583333	45.9850533333	EPSG:4326	3																																		302689321				Franck Rakotonasolo		2022-10-03T11:37:54Z				451985								Coffea perrieri								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3776340303					2022-04-07T09:13:32+02:00				PhysicalObject	urn:lsid:biocol.org:col:15668			S	VascularPlants			PreservedSpecimen				S:VascularPlants:S20-21274	S20-21274	2830	Sylvain Razafimandimbison, Jennifer Kearey, Maya Edlund, Hanta Razafindraibe and Karin dos Santos														Internationella herbariet													Coffea boiviniana (Baill.) Drake, by Razafimandimbison 2020					2830					2020	01	29											Africa; Madagascar; Antsiranana	Africa				Madagascar	MG	Antsiranana			Madagascar, Diana Region, Antsiranana II District, Montagne des Français New Protected Area.	Madagascar, Diana Region, Antsiranana II District, Montagne des Français New Protected Area.	173											-12.33	49.35					S12°20′12,16″ E49°21′13,49″	S12°20′12,16″	E49°21′13,49″																																															Coffea boiviniana (Baill.) Drake							Plantae;Magnoliophyta;Gentianales;Rubiaceae;Coffea	Plantae	Magnoliophyta		Gentianales	Rubiaceae		Coffea				boiviniana					(Baill.) Drake					
3771026389				CC-BY 4.0 (Int)	2022-05-12T19:00:01			Royal Botanic Gardens Board	PhysicalObject				MEL	MEL			PRESERVED_SPECIMEN				ba708824-eb59-41b6-b252-6f33c856bcbf	MEL 2520833A	28	Atalahy, A.M.|Razafindraibe, H.|Razafimandimbison, S.G.							flowers						PRESENT	Sheet																05744531-d6c3-4782-9dcb-6e343eb2dd2a			2017-01-28				2017	1	28		Humid forest.					Tres 8-10m tall. Flowers with white corollas. Corolla lobes six.		277a32bf-f9bb-4cd8-bb2c-8647b7c897fa		Africa | Madagascar					Madagascar	MG	Antsiranana			DIANA Region, Antsiranana II District, Montagne d'Ambre.	DIANA Region, Antsiranana II District, Montagne d'Ambre.	700.0	700.0										-12.566667	49.133333	EPSG:4326	10000.0				12° 34' S	49° 08' E																													f1f1319d-5bfc-41e5-beb8-72b50ce4edc2																	https://id.biodiversity.org.au/node/apni/8134792	Coffea							Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Asteranae | Gentianales | Rubiaceae | Coffea	Plantae	Charophyta	Equisetopsida	Gentianales	Rubiaceae		Coffea				dubardii			genus		L.		ICN			
3762881615					2023-07-16 07:02:03		https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29225673				a2e32c87-d320-4a01-bafd-a9182ae2e191		ASU	Plants			PreservedSpecimen				e3b931fc-b5a1-4e5a-b932-95ee56530345	ASU0322655																							CSP18646	C&R ID 5402; Tree										C&R ID 5402	2010-04-10		100		2010	4	10	04/10/2010	Tropical Wet Forest, soil order: Ultisol														Madagascar					Betampona		330											-17.93115	49.20343																	MAP: 3020, MAT: 24.3																																					Coffea sp. 1							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales	Plantae	Magnoliophyta		Gentianales	Rubiaceae											L.					
3747297318				http://creativecommons.org/licenses/by-nc/4.0/	2022-03-21T18:50:43Z		https://www.inaturalist.org/observations/2742684	Solofo Eric Rakotoarisoa					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/2742684	2742684		Solofo Eric Rakotoarisoa																						Small shrub to 1 m.											2016-02-23T09:37:11+03:00	09:37:11+03:00						2016-02-23 9:37:11 am GMT+03:00																MG	Toliary				Atsimo-Andrefana, Toliary, MG												-23.87472931	44.34887499	EPSG:4326	10																																		5324955				Solofo Eric Rakotoarisoa		2016-03-04T05:10:36Z				476007								Coffea grevei								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3743312339				http://creativecommons.org/licenses/by-nc/4.0/	2022-03-19T06:04:14Z		https://www.inaturalist.org/observations/68317653	Franck Rakotonasolo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 31092m to protect threatened taxon			https://www.inaturalist.org/observations/68317653	68317653		Franck Rakotonasolo																																	2020-12-13T11:57:35+03:00	11:57:35+03:00						2020-12-13 11:57:35 AM GMT+03:00																MG	Antsiranana				Diana, MG-AS, MG												-12.3883167758	49.398329954	EPSG:4326	31092																																		152669562				Franck Rakotonasolo		2021-01-30T08:23:11Z				476006								Coffea boiviniana								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3455495922				http://creativecommons.org/licenses/by-nc/4.0/	2021-11-29T11:07:43Z		https://www.inaturalist.org/observations/68315252	Franck Rakotonasolo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30826m to protect threatened taxon			https://www.inaturalist.org/observations/68315252	68315252		Franck Rakotonasolo																																	2020-11-21T14:23:53+03:00	14:23:53+03:00						2020-11-21 2:23:53 PM GMT+03:00																MG	Mahajanga				Boeny, MG-MA, MG												-16.2347354347	46.8206566358	EPSG:4326	30826																																		152673261				Franck Rakotonasolo		2021-01-30T09:22:16Z				622296								Coffea bissetiae								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3455307878				http://creativecommons.org/licenses/by-nc/4.0/	2021-11-29T11:11:44Z		https://www.inaturalist.org/observations/68315149	Franck Rakotonasolo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30841m to protect threatened taxon			https://www.inaturalist.org/observations/68315149	68315149		Franck Rakotonasolo																																	2020-11-21T09:13:57+03:00	09:13:57+03:00						2020-11-21 9:13:57 AM GMT+03:00																MG	Mahajanga				Boeny, MG-MA, MG												-16.1399827621	46.7782906168	EPSG:4326	30841																																		151201820				Franck Rakotonasolo		2021-01-19T06:00:40Z				879476								Coffea boinensis								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3455197758				http://creativecommons.org/licenses/by-nc/4.0/	2022-01-13T11:20:13Z		https://www.inaturalist.org/observations/64658508	nomentsoa					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30841m to protect threatened taxon			https://www.inaturalist.org/observations/64658508	64658508		nomentsoa																																	2020-10-22T11:03:55+03:00	11:03:55+03:00						2020-10-22 11:03:55 AM GMT+03:00																MG	Mahajanga				Sofia, MG-MA, MG												-16.0241796147	47.3484417995	EPSG:4326	30841																																		166892248				Franck Rakotonasolo		2021-04-20T17:40:26Z				476006								Coffea boiviniana								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3415833823				http://creativecommons.org/licenses/by-nc/4.0/	2021-11-18T04:01:34Z		https://www.inaturalist.org/observations/96338127	vononarbgkew					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 30764m to protect threatened taxon			https://www.inaturalist.org/observations/96338127	96338127		vononarbgkew																																	2021-09-20T08:23:57+01:00	08:23:57+01:00						2021-09-20 08:23:57																MG	Mahajanga				Betsiboka, MG-MA, MG												-17.0698552401	45.8833514926	EPSG:4326	30764																																		221244503				Andry.A.R		2021-11-17T12:06:28Z				476006								Coffea boiviniana								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3413938310					2021-12-02 15:12:04.0					http://grbio.org/institution/museum-national-dhistoire-naturelle			MNHN	P			PreservedSpecimen				http://coldb.mnhn.fr/catalognumber/mnhn/p/p01155604	P01155604		Rakotoarivelo, N.H.														hb																		976	2017-12-15				2017	12	15							Arbre de 3-4 m de haut. Fruits verts.									Madagascar	mg	Toliara	Atsimo-Andrefana			Sakaraha, Mikoboka, Milenaky, village le plus proche : Fanjakà-Mahabo. Forêt sacrée d'Analavelona, à Ambotakebo	1100											-22.68333	44.13667																																								Randrianarivony														Coffea sakarahae J.-F.Leroy												Rubiaceae		Coffea									J.-F.Leroy					
