specimen_id,latitude,longitude
Coffea_brassii,-13.994612,142.811621
Coffea_brassii,-13.179611,142.999194
Coffea_brassii,-12.883333,143.016667
Coffea_brassii,-13.179722,143.107778
Coffea_brassii,-13.216864,143.150054
Coffea_brassii,-13.962222,143.19
Coffea_brassii,-13.962222,143.190278
Coffea_brassii,-12.356829,143.192781
Coffea_brassii,-13.966667,143.2
Coffea_brassii,-11.990165,143.242778
Coffea_brassii,-11.988889,143.248611
Coffea_brassii,-12.423496,143.276114
Coffea_brassii,-12.033333,143.3
Coffea_brassii,-13.7,143.3
Coffea_brassii,-12.039722,143.300556
Coffea_brassii,-13.706822,143.309452
Coffea_brassii,-14.016667,143.316667
Coffea_brassii,-14.1,143.316667
Coffea_brassii,-14.011389,143.323333
Coffea_brassii,-12.6,143.4
Coffea_brassii,-12.606827,143.40945
Coffea_brassii,-12.619444,143.4475
Coffea_brassii,-13.552892,143.513885
Coffea_brassii,-14.534972,143.848304
Coffea_brassii,-14.5,144.116667
Coffea_brassii,-14.5,144.1167
Coffea_brassii,-14.508241,144.132996
Coffea_brassii,-14.51667,144.13333
Coffea_brassii,-14.516667,144.133333
Coffea_brassii,-14.513835,144.13524
Coffea_brassii,-14.523479,144.142779
Coffea_brassii,-14.512556,144.59748
Coffea_brassii,-14.512566,144.598407
Coffea_brassii,-8.783333,146.5
Coffea_brassii,-8.75,146.583333
Coffea_brassii,-9.38333,147.11666
Coffea_brassii,-9.33333,147.23333
Coffea_brevipes,2.703916,10.261388
Coffea_brevipes,4.51667,10.33333
Coffea_brevipes,4.516667,10.333333
Coffea_brevipes,4.35,10.4
Coffea_brevipes,3.4,10.41
Coffea_brevipes,3.4,10.416667
Coffea_brevipes,3.08333,10.41667
Coffea_brevipes,4.36667,10.41667
Coffea_brevipes,4.37139,10.42111
Coffea_brevipes,4.371416,10.421166
Coffea_brevipes,3.18111,10.52472
Coffea_brevipes,3.181111,10.524722
Coffea_brevipes,3.19416,10.53583
Coffea_brevipes,3.19428,10.53583
Coffea_brevipes,3.194166,10.535833
Coffea_brevipes,3.19428,10.53589
Coffea_brevipes,2.750028,10.539056
Coffea_brevipes,3.31555,10.64583
Coffea_brevipes,3.315555,10.645833
Coffea_brevipes,3.3075,10.66666
Coffea_brevipes,3.3075,10.666667
Coffea_brevipes,3.41,10.76
Coffea_brevipes,3.43,10.76
Coffea_brevipes,3.416667,10.766667
Coffea_brevipes,3.433333,10.766667
Coffea_brevipes,-1.116667,11.133333
Coffea_brevipes,3.58,11.23
Coffea_brevipes,3.96667,11.38333
Coffea_brevipes,3.8,11.43333
Coffea_brevipes,0.566667,12.883333
Coffea_brevipes,2.28,14.1
Coffea_brevipes,-4.283333,20.416667
Coffea_brevipes,-0.71667,22.6
Coffea_brevipes,-4.972499,23.436111
Coffea_brevipes,-1.7,25.05
Coffea_brevipes,0.287166,25.308666
Coffea_brevipes,0.207305,25.345388
Coffea_brevipes,0.207277,25.345555
Coffea_brevipes,0.207305,25.345583
Coffea_brevipes,-0.243805,25.402722
Coffea_brevipes,-0.243777,25.402777
Coffea_brevipes,-0.243861,25.402888
